player_id,player,squad,comp,nation_code,league_nation,position,position_role,age,min,ninety_mins_played,goals,assists,xg,xag,passes_completed,pass_completion_pct,passes_completed_per90,pabr,take_ons_attempted,take_ons_successful,take_ons_per90,shots,shots_on_target,shots_per90,tackles,tackles_per90,interceptions,interceptions_per90,aerials_won,aerials_won_per90,progressive_carries,progressive_carries_per90,touches_att_third_per90,xt_carry,sprint_count_proxy,accel_count_proxy,ddi_proxy,market_value_m,market_value_source,is_foreign
philipp-hofmann-bochum,Philipp Hofmann,Bochum,Bundesliga,GER,GER,FW,ST,31.0,1031,11.5,1,2,2.1,2.5,204,62.0,17.73913043478261,0.62,12,8,0.6956521739130435,18,5,1.565217391304348,10,0.8695652173913043,1,0.08695652173913043,76,6.608695652173913,5,0.43478260869565216,10.956521739130435,1.434782608695652,0.64,11.17,64.52,14.25,imputed,0
phillip-tietz-augsburg,Phillip Tietz,Augsburg,Bundesliga,GER,GER,FW,ST,27.0,986,11.0,5,1,3.5,0.7,162,61.1,14.727272727272727,0.611,19,9,0.8181818181818182,24,6,2.1818181818181817,10,0.9090909090909091,3,0.2727272727272727,42,3.8181818181818183,4,0.36363636363636365,14.727272727272727,1.8409090909090908,0.61,14.91,84.64,29.73,imputed,0
raúl-jiménez-fulham,Raúl Jiménez,Fulham,Premier League,MEX,ENG,FW,ST,33.0,997,11.1,5,2,5.0,2.2,170,68.3,15.315315315315315,0.6829999999999999,14,4,0.3603603603603604,34,14,3.0630630630630633,16,1.4414414414414416,5,0.45045045045045046,25,2.2522522522522523,12,1.0810810810810811,16.216216216216218,2.837837837837838,1.19,16.76,119.46,14.65,imputed,1
robert-lewandowski-barcelona,Robert Lewandowski,Barcelona,La Liga,POL,ESP,FW,ST,36.0,1476,16.4,16,2,17.5,2.2,232,73.7,14.146341463414636,0.737,21,15,0.9146341463414634,61,29,3.7195121951219514,7,0.426829268292683,1,0.06097560975609757,17,1.0365853658536586,17,1.0365853658536586,16.158536585365855,2.8963414634146343,1.31,16.68,119.51,13.51,imputed,1
roberto-piccoli-cagliari,Roberto Piccoli,Cagliari,Serie A,ITA,ITA,FW,ST,23.0,1405,15.6,4,0,6.6,0.5,165,68.8,10.576923076923077,0.688,29,5,0.32051282051282054,48,14,3.076923076923077,4,0.25641025641025644,1,0.06410256410256411,50,3.2051282051282053,12,0.7692307692307693,11.730769230769232,2.2756410256410255,0.87,12.12,91.67,31.29,imputed,0
romelu-lukaku-napoli,Romelu Lukaku,Napoli,Serie A,BEL,ITA,FW,ST,31.0,1119,12.4,6,4,5.7,1.6,138,70.1,11.129032258064516,0.701,14,4,0.3225806451612903,23,9,1.8548387096774193,1,0.08064516129032258,0,0.0,11,0.8870967741935484,13,1.0483870967741935,12.258064516129032,1.8951612903225805,1.15,12.78,75.48,26.39,imputed,1
santiago-castro-bologna,Santiago Castro,Bologna,Serie A,ARG,ITA,FW,ST,20.0,1213,13.5,4,3,3.4,1.7,176,76.9,13.037037037037036,0.769,30,12,0.8888888888888888,29,12,2.1481481481481484,10,0.7407407407407407,2,0.14814814814814814,22,1.6296296296296295,10,0.7407407407407407,13.25925925925926,1.925925925925926,1.01,13.63,82.81,24.21,imputed,1
serhou-guirassy-dortmund,Serhou Guirassy,Dortmund,Bundesliga,GUI,GER,FW,ST,28.0,1061,11.8,6,1,6.0,1.9,166,71.6,14.067796610169491,0.716,13,4,0.3389830508474576,31,11,2.6271186440677963,3,0.2542372881355932,2,0.1694915254237288,40,3.389830508474576,8,0.6779661016949152,12.033898305084746,2.0550847457627115,0.78,12.37,84.83,36.98,imputed,1
thierno-barry-villarreal,Thierno Barry,Villarreal,La Liga,FRA,ESP,FW,ST,22.0,1116,12.4,7,2,7.8,1.8,98,59.0,7.903225806451613,0.59,22,6,0.48387096774193544,43,14,3.467741935483871,6,0.48387096774193544,0,0.0,52,4.193548387096774,19,1.532258064516129,15.483870967741934,2.8629032258064515,1.68,16.25,108.39,43.84,imputed,1
tim-kleindienst-gladbach,Tim Kleindienst,Gladbach,Bundesliga,GER,GER,FW,ST,29.0,1319,14.7,9,4,7.3,3.8,222,62.0,15.10204081632653,0.62,20,5,0.3401360544217687,43,20,2.925170068027211,14,0.9523809523809524,7,0.4761904761904762,58,3.9455782312925174,21,1.4285714285714286,15.170068027210885,2.7891156462585034,1.53,15.88,110.88,52.37,imputed,0
valentín-castellanos-lazio,Valentín Castellanos,Lazio,Serie A,ARG,ITA,FW,ST,26.0,1231,13.7,7,1,9.6,1.2,153,60.2,11.167883211678832,0.602,18,9,0.6569343065693432,57,20,4.160583941605839,4,0.29197080291970806,3,0.21897810218978103,44,3.2116788321167884,18,1.3138686131386863,16.058394160583944,3.394160583941606,1.51,16.72,138.39,51.75,imputed,1
vedat-muriqi-mallorca,Vedat Muriqi,Mallorca,La Liga,KVX,ESP,FW,ST,30.0,993,11.0,3,2,4.1,1.0,141,59.5,12.818181818181818,0.595,12,4,0.36363636363636365,27,10,2.4545454545454546,1,0.09090909090909091,4,0.36363636363636365,73,6.636363636363637,10,0.9090909090909091,14.090909090909092,2.3863636363636362,1.02,14.55,101.91,20.09,imputed,1
vitor-roque-betis,Vitor Roque,Betis,La Liga,BRA,ESP,FW,ST,19.0,979,10.9,4,0,5.8,1.0,103,71.5,9.449541284403669,0.715,27,7,0.6422018348623852,37,17,3.3944954128440368,6,0.5504587155963303,5,0.4587155963302752,9,0.8256880733944953,19,1.7431192660550459,12.477064220183486,2.86697247706422,1.94,13.35,105.78,17.53,imputed,1
yoane-wissa-brentford,Yoane Wissa,Brentford,Premier League,COD,ENG,FW,ST,28.0,1047,11.6,9,1,6.4,0.8,202,77.4,17.413793103448278,0.774,16,6,0.5172413793103449,24,14,2.0689655172413794,3,0.25862068965517243,3,0.25862068965517243,12,1.0344827586206897,20,1.7241379310344829,13.448275862068966,2.456896551724138,1.88,14.31,94.31,42.62,imputed,1
abde-ezzalzouli-betis,Abde Ezzalzouli,Betis,La Liga,MAR,ESP,"FW,MF",WG,23.0,1290,14.3,1,1,6.8,1.5,361,70.1,25.244755244755243,0.701,76,38,2.657342657342657,43,14,3.0069930069930066,28,1.958041958041958,5,0.34965034965034963,16,1.1188811188811187,80,5.594405594405594,27.48251748251748,5.384615384615384,6.39,30.28,191.75,35.18,imputed,1
adam-armstrong-southampton,Adam Armstrong,Southampton,Premier League,ENG,ENG,"FW,MF",WG,27.0,942,10.5,2,1,3.1,0.4,168,80.4,16.0,0.804,11,4,0.38095238095238093,20,6,1.9047619047619047,11,1.0476190476190477,3,0.2857142857142857,2,0.19047619047619047,18,1.7142857142857142,14.19047619047619,2.2857142857142856,1.83,15.05,85.33,21.26,imputed,0
adam-hložek-hoffenheim,Adam Hložek,Hoffenheim,Bundesliga,CZE,GER,"FW,MF",WG,22.0,977,10.9,3,1,3.5,1.3,172,68.0,15.779816513761467,0.68,32,13,1.1926605504587156,33,14,3.0275229357798166,14,1.2844036697247705,0,0.0,22,2.018348623853211,23,2.110091743119266,17.431192660550458,3.0045871559633026,2.47,18.49,112.57,24.58,imputed,1
ademola-lookman-atalanta,Ademola Lookman,Atalanta,Serie A,NGA,ITA,"FW,MF",WG,27.0,940,10.4,9,4,5.3,3.0,325,73.4,31.25,0.7340000000000001,46,20,1.923076923076923,39,16,3.75,17,1.6346153846153846,1,0.09615384615384615,7,0.673076923076923,60,5.769230769230769,35.86538461538461,5.8173076923076925,6.35,38.75,203.85,59.11,imputed,1
alberto-moleiro-las-palmas,Alberto Moleiro,Las Palmas,La Liga,ESP,ESP,"FW,MF",WG,21.0,1283,14.3,4,0,3.4,1.9,398,82.6,27.83216783216783,0.826,81,36,2.5174825174825175,36,15,2.5174825174825175,17,1.1888111888111887,8,0.5594405594405594,1,0.06993006993006992,46,3.2167832167832167,18.88111888111888,3.094405594405594,3.97,20.49,106.22,26.97,imputed,0
alejandro-garnacho-manchester-utd,Alejandro Garnacho,Manchester Utd,Premier League,ARG,ENG,"FW,MF",WG,20.0,977,10.9,3,1,4.2,1.6,278,79.7,25.504587155963304,0.797,40,10,0.9174311926605504,37,16,3.3944954128440368,13,1.1926605504587156,6,0.5504587155963303,1,0.09174311926605504,59,5.412844036697248,24.77064220183486,5.068807339449542,5.69,27.48,165.6,22.14,imputed,1
alex-iwobi-fulham,Alex Iwobi,Fulham,Premier League,NGA,ENG,"FW,MF",WG,28.0,1479,16.4,5,3,2.7,3.5,547,75.9,33.35365853658537,0.759,46,22,1.3414634146341464,33,17,2.0121951219512195,22,1.3414634146341464,6,0.3658536585365854,3,0.1829268292682927,65,3.963414634146342,26.58536585365854,3.3841463414634148,4.37,28.57,109.02,43.62,imputed,1
alieu-fadera-como,Alieu Fadera,Como,Serie A,GAM,ITA,FW,WG,23.0,1073,11.9,1,2,1.3,1.8,263,74.1,22.100840336134453,0.741,37,16,1.3445378151260503,20,6,1.680672268907563,40,3.361344537815126,5,0.42016806722689076,5,0.42016806722689076,47,3.949579831932773,21.512605042016805,3.214285714285714,4.35,23.49,102.44,24.43,imputed,1
amad-diallo-manchester-utd,Amad Diallo,Manchester Utd,Premier League,CIV,ENG,"FW,DF",WG,22.0,976,10.8,2,6,2.2,2.7,420,82.8,38.888888888888886,0.828,49,24,2.222222222222222,27,9,2.5,24,2.222222222222222,8,0.7407407407407407,6,0.5555555555555555,64,5.925925925925926,30.185185185185183,5.162037037037036,6.59,33.15,175.09,38.91,imputed,1
andrea-colpani-fiorentina,Andrea Colpani,Fiorentina,Serie A,ITA,ITA,"FW,MF",WG,25.0,1098,12.2,2,1,2.1,0.8,274,80.8,22.459016393442624,0.8079999999999999,21,9,0.7377049180327869,29,11,2.377049180327869,10,0.819672131147541,6,0.49180327868852464,8,0.6557377049180328,31,2.540983606557377,18.0327868852459,2.5204918032786887,2.76,19.3,79.59,23.51,imputed,0
anthony-gordon-newcastle-utd,Anthony Gordon,Newcastle Utd,Premier League,ENG,ENG,FW,WG,23.0,1273,14.1,3,3,5.3,3.2,365,72.6,25.886524822695037,0.726,59,22,1.5602836879432624,29,11,2.0567375886524824,18,1.2765957446808511,5,0.3546099290780142,3,0.2127659574468085,59,4.184397163120567,25.24822695035461,3.882978723404255,4.65,27.34,134.96,44.33,imputed,0
antoine-griezmann-atlético-madrid,Antoine Griezmann,Atlético Madrid,La Liga,FRA,ESP,"FW,MF",WG,33.0,1328,14.8,7,4,4.1,4.4,566,71.7,38.24324324324324,0.7170000000000001,21,10,0.6756756756756757,23,11,1.554054054054054,16,1.081081081081081,5,0.33783783783783783,8,0.5405405405405405,28,1.8918918918918919,26.95945945945946,2.195945945945946,2.09,27.91,81.08,21.94,imputed,1
antoine-semenyo-bournemouth,Antoine Semenyo,Bournemouth,Premier League,GHA,ENG,FW,WG,24.0,1386,15.4,5,1,5.3,2.8,331,71.6,21.493506493506494,0.716,66,37,2.4025974025974026,67,17,4.35064935064935,25,1.6233766233766234,4,0.2597402597402597,27,1.7532467532467533,68,4.415584415584416,24.61038961038961,4.707792207792208,5.14,26.82,160.26,45.43,imputed,1
arnaud-nordin-montpellier,Arnaud Nordin,Montpellier,Ligue 1,FRA,FRA,FW,WG,26.0,1094,12.2,4,0,4.0,0.8,213,69.2,17.459016393442624,0.6920000000000001,45,21,1.7213114754098362,25,11,2.0491803278688527,23,1.8852459016393444,5,0.4098360655737705,11,0.9016393442622951,49,4.016393442622951,19.672131147540984,3.4016393442622954,4.53,21.68,110.16,30.0,imputed,0
benjamin-šeško-rb-leipzig,Benjamin Šeško,RB Leipzig,Bundesliga,SVN,GER,"FW,MF",WG,21.0,1018,11.3,6,2,3.5,0.5,181,67.3,16.01769911504425,0.6729999999999999,27,13,1.1504424778761062,26,14,2.3008849557522124,5,0.44247787610619466,4,0.35398230088495575,32,2.831858407079646,19,1.6814159292035398,12.123893805309734,2.146017699115044,2.03,12.96,76.73,27.83,imputed,1
bradley-barcola-paris-s-g,Bradley Barcola,Paris S-G,Ligue 1,FRA,FRA,FW,WG,22.0,1051,11.7,10,2,8.2,4.4,344,82.7,29.401709401709404,0.8270000000000001,81,24,2.0512820512820515,43,21,3.6752136752136755,12,1.0256410256410258,8,0.6837606837606838,9,0.7692307692307693,74,6.324786324786325,32.991452991452995,6.346153846153847,6.94,36.15,225.73,61.95,imputed,0
bryan-gil-girona,Bryan Gil,Girona,La Liga,ESP,ESP,"FW,MF",WG,23.0,1054,11.7,2,3,1.8,2.8,422,83.2,36.06837606837607,0.8320000000000001,61,24,2.0512820512820515,23,9,1.965811965811966,21,1.794871794871795,5,0.4273504273504274,0,0.0,44,3.760683760683761,32.991452991452995,3.632478632478633,4.38,34.87,131.28,34.16,imputed,0
bryan-zaragoza-osasuna,Bryan Zaragoza,Osasuna,La Liga,ESP,ESP,"FW,MF",WG,23.0,1051,11.7,1,5,1.8,1.9,156,58.9,13.333333333333334,0.589,73,33,2.8205128205128207,18,7,1.5384615384615385,11,0.9401709401709403,0,0.0,0,0.0,61,5.213675213675214,19.82905982905983,3.9957264957264957,6.06,22.44,131.37,28.3,imputed,0
bukayo-saka-arsenal,Bukayo Saka,Arsenal,Premier League,ENG,ENG,"FW,MF",WG,23.0,1268,14.1,5,10,4.2,5.8,406,74.4,28.79432624113475,0.7440000000000001,73,33,2.3404255319148937,45,17,3.1914893617021276,22,1.5602836879432624,2,0.14184397163120568,8,0.5673758865248227,72,5.1063829787234045,38.01418439716312,5.390070921985816,5.81,40.57,198.72,69.73,imputed,0
callum-hudson-odoi-nott-ham-forest,Callum Hudson-Odoi,Nott'ham Forest,Premier League,ENG,ENG,"FW,MF",WG,24.0,1230,13.7,2,1,1.4,1.6,392,81.8,28.61313868613139,0.818,37,22,1.6058394160583942,22,8,1.6058394160583942,13,0.9489051094890512,9,0.6569343065693432,0,0.0,74,5.401459854014599,26.642335766423358,3.8686131386861318,5.88,29.34,114.45,26.16,imputed,0
carlos-vicente-alavés,Carlos Vicente,Alavés,La Liga,ESP,ESP,"FW,MF",WG,25.0,1503,16.7,3,1,1.7,2.4,299,64.6,17.904191616766468,0.6459999999999999,57,16,0.9580838323353293,18,8,1.0778443113772456,17,1.0179640718562875,5,0.29940119760479045,15,0.8982035928143713,46,2.754491017964072,20.479041916167667,2.2604790419161676,3.04,21.86,73.59,29.99,imputed,0
casper-tengstedt-hellas-verona,Casper Tengstedt,Hellas Verona,Serie A,DEN,ITA,"FW,MF",WG,24.0,986,11.0,5,0,3.7,0.3,138,69.0,12.545454545454545,0.69,18,7,0.6363636363636364,21,6,1.9090909090909092,6,0.5454545454545454,3,0.2727272727272727,12,1.0909090909090908,22,2.0,12.181818181818182,2.159090909090909,2.19,13.18,73.0,5.0,transfermarkt,1
chrisantus-uche-getafe,Chrisantus Uche,Getafe,La Liga,NGA,ESP,"FW,MF",WG,21.0,1309,14.5,1,0,2.2,0.5,205,68.6,14.137931034482758,0.6859999999999999,51,24,1.6551724137931034,31,8,2.1379310344827585,11,0.7586206896551724,2,0.13793103448275862,45,3.103448275862069,25,1.7241379310344827,18.344827586206897,2.293103448275862,2.22,19.21,88.34,12.55,imputed,1
darko-lazović-hellas-verona,Darko Lazović,Hellas Verona,Serie A,SRB,ITA,"FW,MF",WG,34.0,1200,13.3,1,3,1.9,3.2,255,61.6,19.172932330827066,0.616,20,6,0.45112781954887216,14,2,1.0526315789473684,19,1.4285714285714286,9,0.6766917293233082,5,0.37593984962406013,20,1.5037593984962405,16.917293233082706,1.4473684210526314,1.64,17.67,48.05,1.5,transfermarkt,1
dennis-man-parma,Dennis Man,Parma,Serie A,ROU,ITA,"FW,MF",WG,26.0,1339,14.9,4,3,3.3,3.1,408,78.8,27.382550335570468,0.7879999999999999,51,20,1.342281879194631,34,12,2.2818791946308723,6,0.40268456375838924,8,0.5369127516778524,4,0.2684563758389262,45,3.0201342281879193,22.885906040268456,3.1040268456375832,3.42,24.4,108.39,44.04,imputed,1
dilane-bakwa-strasbourg,Dilane Bakwa,Strasbourg,Ligue 1,FRA,FRA,"FW,MF",WG,22.0,1306,14.5,2,5,2.6,3.7,398,73.7,27.448275862068964,0.737,52,17,1.1724137931034482,30,14,2.0689655172413794,13,0.896551724137931,6,0.41379310344827586,7,0.4827586206896552,53,3.6551724137931036,22.20689655172414,2.9827586206896552,4.01,24.03,89.86,38.5,imputed,0
dodi-lukebakio-sevilla,Dodi Lukebakio,Sevilla,La Liga,BEL,ESP,FW,WG,27.0,1450,16.1,8,0,5.3,1.2,360,75.2,22.360248447204967,0.752,89,46,2.8571428571428568,46,20,2.8571428571428568,10,0.6211180124223602,2,0.12422360248447203,9,0.5590062111801242,72,4.472049689440993,22.857142857142854,4.021739130434782,5.33,25.09,134.72,43.42,imputed,1
edon-zhegrova-lille,Edon Zhegrova,Lille,Ligue 1,KVX,FRA,"FW,MF",WG,25.0,978,10.9,4,1,2.3,2.2,316,76.0,28.990825688073393,0.76,55,23,2.110091743119266,23,9,2.110091743119266,5,0.4587155963302752,4,0.36697247706422015,3,0.27522935779816515,37,3.3944954128440368,31.743119266055047,3.0275229357798166,4.03,33.44,101.1,32.79,imputed,1
evann-guessand-nice,Evann Guessand,Nice,Ligue 1,CIV,FRA,"FW,MF",WG,23.0,1293,14.4,6,3,5.6,2.3,201,76.7,13.958333333333332,0.767,54,25,1.7361111111111112,39,14,2.7083333333333335,18,1.25,6,0.41666666666666663,15,1.0416666666666667,47,3.263888888888889,14.652777777777777,3.454861111111111,3.78,16.28,121.88,46.95,imputed,1
farid-el-melali-angers,Farid El Melali,Angers,Ligue 1,ALG,FRA,FW,WG,27.0,947,10.5,1,2,1.6,2.3,185,70.9,17.61904761904762,0.7090000000000001,56,34,3.238095238095238,24,9,2.2857142857142856,18,1.7142857142857142,7,0.6666666666666666,4,0.38095238095238093,37,3.5238095238095237,19.61904761904762,3.071428571428571,4.5,21.38,103.9,23.34,imputed,1
florian-thauvin-udinese,Florian Thauvin,Udinese,Serie A,FRA,ITA,"FW,MF",WG,31.0,1008,11.2,5,2,4.5,1.6,267,65.6,23.839285714285715,0.6559999999999999,49,19,1.6964285714285716,23,12,2.053571428571429,12,1.0714285714285714,5,0.44642857142857145,2,0.17857142857142858,43,3.8392857142857144,23.125,3.348214285714286,4.35,25.04,110.36,22.75,imputed,1
franck-honorat-gladbach,Franck Honorat,Gladbach,Bundesliga,FRA,GER,FW,WG,28.0,984,10.9,2,4,3.3,3.7,271,67.8,24.862385321100916,0.6779999999999999,19,7,0.6422018348623852,20,5,1.8348623853211008,9,0.8256880733944953,4,0.36697247706422015,4,0.36697247706422015,41,3.761467889908257,23.761467889908257,3.256880733944954,3.95,25.64,104.4,35.25,imputed,1
fábio-silva-las-palmas,Fábio Silva,Las Palmas,La Liga,POR,ESP,"FW,MF",WG,22.0,966,10.7,5,2,3.6,0.4,155,62.5,14.485981308411215,0.625,32,11,1.0280373831775702,25,13,2.336448598130841,5,0.4672897196261683,3,0.28037383177570097,29,2.710280373831776,21,1.9626168224299068,15.794392523364486,2.827102803738318,2.27,16.78,111.12,28.61,imputed,1
gabriel-martinelli-arsenal,Gabriel Martinelli,Arsenal,Premier League,BRA,ENG,"FW,MF",WG,23.0,946,10.5,4,2,3.0,2.2,211,70.3,20.095238095238095,0.703,55,16,1.5238095238095237,18,10,1.7142857142857142,12,1.1428571428571428,1,0.09523809523809523,8,0.7619047619047619,57,5.428571428571429,25.61904761904762,4.976190476190476,5.89,28.33,178.95,32.99,imputed,1
gabriel-strefezza-como,Gabriel Strefezza,Como,Serie A,BRA,ITA,"FW,MF",WG,27.0,1268,14.1,2,1,2.1,1.2,396,73.7,28.085106382978726,0.737,49,23,1.6312056737588654,32,10,2.269503546099291,30,2.127659574468085,4,0.28368794326241137,4,0.28368794326241137,35,2.4822695035460995,22.97872340425532,2.4290780141843973,2.97,24.22,79.93,26.56,imputed,1
georginio-rutter-brighton,Georginio Rutter,Brighton,Premier League,FRA,ENG,"FW,MF",WG,22.0,991,11.0,2,2,2.7,1.3,150,67.0,13.636363636363637,0.67,38,12,1.0909090909090908,33,6,3.0,20,1.8181818181818181,7,0.6363636363636364,19,1.7272727272727273,27,2.4545454545454546,17.90909090909091,2.9318181818181817,2.78,19.14,101.18,23.38,imputed,1
iago-aspas-celta-vigo,Iago Aspas,Celta Vigo,La Liga,ESP,ESP,"FW,MF",WG,37.0,1206,13.4,6,3,5.6,2.8,424,74.1,31.64179104477612,0.741,20,10,0.7462686567164178,34,14,2.5373134328358207,11,0.8208955223880596,6,0.44776119402985076,6,0.44776119402985076,38,2.835820895522388,22.53731343283582,2.8731343283582085,3.06,23.96,93.28,5.02,imputed,0
iliman-ndiaye-everton,Iliman Ndiaye,Everton,Premier League,SEN,ENG,FW,WG,24.0,1256,14.0,2,0,1.4,1.2,292,81.3,20.857142857142858,0.813,89,40,2.857142857142857,17,7,1.2142857142857142,30,2.142857142857143,15,1.0714285714285714,3,0.21428571428571427,55,3.9285714285714284,17.714285714285715,3.0535714285714284,4.79,19.68,103.93,22.56,imputed,1
isaac-palazón-camacho-rayo-vallecano,Isaac Palazón Camacho,Rayo Vallecano,La Liga,ESP,ESP,"FW,MF",WG,29.0,1051,11.7,3,3,2.6,1.5,299,74.0,25.555555555555557,0.74,35,12,1.0256410256410258,28,7,2.393162393162393,18,1.5384615384615385,7,0.5982905982905983,6,0.5128205128205129,13,1.1111111111111112,20.854700854700855,1.5384615384615383,1.42,21.41,50.26,26.98,imputed,0
jamie-gittens-dortmund,Jamie Gittens,Dortmund,Bundesliga,ENG,GER,"FW,MF",WG,20.0,960,10.7,5,3,2.1,1.8,208,77.0,19.4392523364486,0.77,88,43,4.018691588785047,25,13,2.336448598130841,19,1.7757009345794394,6,0.5607476635514019,2,0.1869158878504673,65,6.074766355140187,22.80373831775701,5.0233644859813085,7.28,25.84,172.62,24.99,imputed,1
jarrod-bowen-west-ham,Jarrod Bowen,West Ham,Premier League,ENG,ENG,"FW,MF",WG,28.0,1506,16.7,4,4,3.8,4.0,304,69.2,18.20359281437126,0.6920000000000001,75,33,1.9760479041916168,42,19,2.51497005988024,25,1.4970059880239521,11,0.6586826347305389,4,0.23952095808383234,59,3.532934131736527,22.035928143712574,3.6526946107784433,4.13,23.8,131.26,43.43,imputed,0
javi-puado-espanyol,Javi Puado,Espanyol,La Liga,ESP,ESP,"FW,MF",WG,26.0,1364,15.2,6,1,5.4,0.9,224,74.7,14.73684210526316,0.747,25,8,0.5263157894736842,34,9,2.236842105263158,12,0.7894736842105263,3,0.19736842105263158,5,0.32894736842105265,31,2.0394736842105265,12.56578947368421,2.598684210526316,2.2,13.59,94.87,40.25,imputed,0
john-mcginn-aston-villa,John McGinn,Aston Villa,Premier League,SCO,ENG,"FW,MF",WG,30.0,1067,11.9,0,3,1.8,2.4,264,80.2,22.18487394957983,0.802,20,7,0.5882352941176471,19,2,1.5966386554621848,15,1.2605042016806722,4,0.3361344537815126,7,0.5882352941176471,19,1.5966386554621848,14.705882352941176,1.9117647058823528,1.77,15.5,69.16,30.0,transfermarkt,1
juan-cruz-leganés,Juan Cruz,Leganés,La Liga,ESP,ESP,"FW,MF",WG,24.0,985,10.9,4,1,1.3,1.5,238,66.1,21.8348623853211,0.6609999999999999,41,23,2.110091743119266,19,8,1.7431192660550459,8,0.7339449541284403,7,0.6422018348623852,3,0.27522935779816515,29,2.6605504587155964,20.183486238532108,2.2477064220183487,3.29,21.51,72.66,27.01,imputed,0
julián-álvarez-atlético-madrid,Julián Álvarez,Atlético Madrid,La Liga,ARG,ESP,"FW,MF",WG,24.0,1109,12.3,5,2,3.5,1.8,297,76.3,24.146341463414632,0.763,25,11,0.8943089430894309,29,12,2.357723577235772,6,0.4878048780487805,0,0.0,10,0.8130081300813008,38,3.089430894308943,20.081300813008127,3.0284552845528454,3.36,21.63,99.92,38.52,imputed,1
junya-ito-reims,Junya Ito,Reims,Ligue 1,JPN,FRA,FW,WG,31.0,1310,14.6,3,3,2.6,4.3,393,65.2,26.917808219178085,0.652,53,31,2.1232876712328768,15,7,1.0273972602739727,20,1.36986301369863,6,0.4109589041095891,12,0.8219178082191781,62,4.2465753424657535,27.19178082191781,3.030821917808219,4.88,29.32,95.14,24.25,imputed,1
kai-havertz-arsenal,Kai Havertz,Arsenal,Premier League,GER,ENG,"FW,MF",WG,25.0,1390,15.4,6,2,6.7,2.2,287,78.2,18.636363636363637,0.782,31,7,0.45454545454545453,37,14,2.4025974025974026,12,0.7792207792207793,6,0.38961038961038963,49,3.1818181818181817,24,1.5584415584415585,18.31168831168831,2.5487012987012987,1.69,19.09,99.55,51.43,imputed,1
kaoru-mitoma-brighton,Kaoru Mitoma,Brighton,Premier League,JPN,ENG,"FW,MF",WG,27.0,1447,16.1,3,2,4.0,3.4,421,77.2,26.149068322981364,0.772,77,33,2.0496894409937885,32,13,1.9875776397515525,24,1.4906832298136645,8,0.49689440993788814,12,0.7453416149068323,86,5.341614906832298,25.403726708074533,4.673913043478261,5.96,28.07,161.93,41.14,imputed,1
kenan-yıldız-juventus,Kenan Yıldız,Juventus,Serie A,TUR,ITA,"FW,MF",WG,19.0,1203,13.4,3,2,1.6,2.6,415,82.3,30.970149253731343,0.823,52,27,2.014925373134328,27,10,2.014925373134328,31,2.3134328358208953,2,0.14925373134328357,4,0.29850746268656714,65,4.850746268656716,24.104477611940297,3.8059701492537314,5.46,26.53,119.25,19.72,imputed,1
khvicha-kvaratskhelia-napoli,Khvicha Kvaratskhelia,Napoli,Serie A,GEO,ITA,"FW,MF",WG,23.0,1104,12.3,5,3,4.1,3.4,320,76.4,26.016260162601625,0.764,65,18,1.4634146341463414,43,13,3.495934959349593,14,1.1382113821138211,2,0.16260162601626016,2,0.16260162601626016,70,5.691056910569105,25.447154471544714,5.060975609756097,6.13,28.29,160.73,45.31,imputed,1
kylian-mbappé-real-madrid,Kylian Mbappé,Real Madrid,La Liga,FRA,ESP,FW,WG,26.0,1369,15.2,10,2,12.1,2.3,409,83.6,26.907894736842106,0.836,93,38,2.5,70,33,4.605263157894737,2,0.13157894736842105,0,0.0,1,0.06578947368421052,76,5.0,30.98684210526316,6.069078947368421,5.75,33.49,228.09,180.0,transfermarkt,1
lamine-yamal-barcelona,Lamine Yamal,Barcelona,La Liga,ESP,ESP,FW,WG,17.0,1274,14.2,5,9,4.8,6.7,445,74.5,31.338028169014088,0.745,120,51,3.591549295774648,54,19,3.802816901408451,22,1.5492957746478875,9,0.6338028169014085,0,0.0,77,5.422535211267606,35.35211267605634,5.352112676056339,6.5,38.06,189.01,26.54,imputed,0
